ID,N_VICTIMAS,LUGAR_DEL_HECHO,COMUNA,TIPO_DE_CALLE,LONGITUD,LATITUD,VICTIMA,ACUSADO,FATAL,FECHA_Y_HORA
7488,1,SD,9,CALLE,-58.482332,-34.660135,SD,SD,False,2019-07-03 12:40:00
7489,1,SD,3,CALLE,-58.394775,-34.611691,SD,SD,False,2019-07-03 15:55:00
7490,1,SD,11,AVENIDA,-58.519116,-34.589282,SD,SD,False,2019-07-03 13:00:00
7491,1,SD,15,AVENIDA,-58.434624,-34.59139,SD,SD,False,2019-07-03 14:30:00
7492,1,SD,1,CALLE,-58.380897,-34.624645,SD,SD,False,2019-07-03 18:15:00
7493,1,SD,2,AVENIDA,-58.385833,-34.58658,CICLISTA,SD,False,2019-07-04 14:15:00
7494,1,SD,7,AVENIDA,-58.470438,-34.62892,CICLISTA,SD,False,2019-07-04 17:40:00
7495,2,SD,13,CALLE,-58.448228,-34.570239,CICLISTA,MOTO,False,2019-07-04 22:50:00
7496,1,SD,15,AVENIDA,-58.476035,-34.592091,MOTO,PEATON,False,2019-07-04 01:30:00
7497,1,SD,7,AVENIDA,-58.469639,-34.630705,TRANSPORTE_PUBLICO,SD,False,2019-07-04 01:00:00
7498,1,SD,3,AVENIDA,-58.402435,-34.600086,PEATON,SD,False,2019-07-04 07:30:00
7499,1,SD,1,AVENIDA,-58.377276,-34.619722,MOTO,SD,False,2019-07-04 06:58:00
7500,1,SD,14,AUTOPISTA,-58.40166,-34.582006,MOTO,PEATON,False,2019-07-04 08:40:00
7501,1,SD,1,AUTOPISTA,-58.375532,-34.584277,TRANSPORTE_PUBLICO,CICLISTA,False,2019-07-04 08:30:00
7502,1,SD,12,CALLE,-58.487674,-34.574854,TRANSPORTE_PUBLICO,SD,False,2019-07-04 12:11:00
7503,2,SD,12,CALLE,-58.489828,-34.55885,MOTO,PEATON,False,2019-07-04 12:50:00
7504,1,SD,12,CALLE,-58.473942,-34.554403,MOTO,PEATON,False,2019-07-04 13:00:00
7505,1,SD,1,CALLE,-58.385648,-34.596588,MOTO,SD,False,2019-07-04 10:30:00
7506,1,SD,1,CALLE,-58.382237,-34.626937,MOTO,SD,False,2019-07-04 10:45:00
7507,1,SD,1,AVENIDA,-58.370923,-34.607375,MOTO,CICLISTA,False,2019-07-04 12:15:00
7508,1,SD,10,CALLE,-58.491335,-34.628172,AUTO,SD,False,2019-07-04 13:30:00
7509,2,SD,13,AUTOPISTA,-58.46527,-34.54036,MOTO,SD,False,2019-07-04 12:10:00
7510,4,SD,15,CALLE,-58.48744,-34.590822,MOTO,PEATON,False,2019-07-04 13:30:00
7511,1,SD,14,AVENIDA,-58.40631,-34.576419,MOTO,PEATON,False,2019-07-04 12:51:00
7512,1,SD,1,CALLE,-58.389236,-34.621377,MOTO,SD,False,2019-07-04 14:00:00
7513,1,SD,10,AVENIDA,-58.506168,-34.614109,MOTO,SD,False,2019-07-04 13:30:00
7514,1,SD,11,CALLE,-58.485157,-34.606914,PEATON,MOTO,False,2019-07-04 14:50:00
7515,1,SD,14,CALLE,-58.424079,-34.570823,AUTO,SD,False,2019-07-04 14:26:00
7516,1,SD,2,CALLE,-58.391726,-34.584756,AUTO,SD,False,2019-07-04 14:30:00
7517,1,SD,8,CALLE,-58.463904,-34.684648,MOTO,SD,False,2019-07-04 15:00:00
7518,1,SD,13,CALLE,-58.444731,-34.576128,MOTO,PEATON,False,2019-07-04 15:09:00
7519,1,SD,5,AVENIDA,-58.429226,-34.607498,MOTO,SD,False,2019-07-04 16:30:00
7520,1,SD,4,AVENIDA,-58.408606,-34.652987,MOTO,PEATON,False,2019-07-04 16:30:00
7521,2,SD,6,AVENIDA,-58.435286,-34.617778,AUTO,SD,False,2019-07-04 15:30:00
7522,1,SD,1,CALLE,-58.381425,-34.596688,AUTO,SD,False,2019-07-04 15:45:00
7523,1,SD,9,AVENIDA,-58.506214,-34.654941,TRANSPORTE_PUBLICO,PEATON,False,2019-07-04 17:30:00
7524,1,SD,7,CALLE,-58.427955,-34.638767,AUTO,SD,False,2019-07-04 18:20:00
7525,1,SD,5,CALLE,-58.416751,-34.603597,AUTO,SD,False,2019-07-04 18:15:00
7526,1,SD,15,AVENIDA,-58.436177,-34.590249,AUTO,SD,False,2019-07-04 17:40:00
7527,1,SD,10,AUTOPISTA,-58.502998,-34.632927,MOTO,PEATON,False,2019-07-04 18:00:00
7528,1,SD,9,CALLE,-58.52933,-34.645879,MOTO,PEATON,False,2019-07-04 19:00:00
7529,1,SD,12,CALLE,-58.486474,-34.555177,MOTO,PEATON,False,2019-07-04 19:00:00
7530,2,SD,9,AVENIDA,-58.499739,-34.672962,PEATON,MOTO,False,2019-07-04 19:30:00
7531,1,SD,7,AVENIDA,-58.425756,-34.631481,AUTO,SD,False,2019-07-04 21:00:00
7532,1,SD,10,AVENIDA,-58.508385,-34.634598,AUTO,SD,False,2019-07-04 20:15:00
7533,2,SD,3,AUTOPISTA,-58.391193,-34.627041,AUTO,SD,False,2019-07-04 20:50:00
7534,2,SD,1,CALLE,-58.370363,-34.604204,PEATON,TRANSPORTE_PUBLICO,False,2019-07-04 17:00:00
7535,1,SD,7,CALLE,-58.459008,-34.626174,MOTO,PEATON,False,2019-07-04 22:15:00
7536,1,SD,3,AUTOPISTA,-58.408235,-34.616495,AUTO,SD,False,2019-07-04 23:45:00
7537,1,SD,4,CALLE,-58.389008,-34.651203,SD,SD,False,2019-07-04 18:30:00
7538,1,SD,12,AVENIDA,-58.512476,-34.58151,SD,SD,False,2019-07-04 21:40:00
7539,1,SD,10,CALLE,-58.48093,-34.637985,SD,SD,False,2019-07-04 00:30:00
7540,1,SD,12,CALLE,-58.490146,-34.583752,MOTO,TRANSPORTE_PUBLICO,False,2019-07-04 06:20:00
7541,1,SD,4,CALLE,-58.39007,-34.637823,SD,SD,False,2019-07-04 04:30:00
7542,1,SD,14,CALLE,-58.420961,-34.585307,MOTO,PEATON,False,2019-07-05 14:45:00
7543,1,SD,4,AVENIDA,-58.404813,-34.643479,MOTO,PEATON,False,2019-07-05 01:00:00
7544,1,SD,15,AVENIDA,-58.462057,-34.585134,MOTO,PEATON,False,2019-07-05 08:00:00
7545,2,SD,6,CALLE,-58.439337,-34.608879,MOTO,PEATON,False,2019-07-05 10:00:00
7546,3,SD,15,CALLE,-58.445602,-34.60733,SD,SD,False,2019-07-05 09:33:00
7547,1,SD,10,CALLE,-58.524936,-34.625852,SD,SD,False,2019-07-05 10:15:00
7548,1,SD,13,CALLE,-58.46049,-34.565702,AUTO,SD,False,2019-07-05 09:00:00
7549,1,SD,3,AVENIDA,-58.403212,-34.619812,AUTO,SD,False,2019-07-05 10:00:00
7550,1,SD,3,AVENIDA,-58.403045,-34.619994,MOTO,TRANSPORTE_PUBLICO,False,2019-07-05 10:50:00
7551,1,SD,12,CALLE,-58.495877,-34.54839,MOTO,PEATON,False,2019-07-05 09:45:00
7552,1,SD,11,AVENIDA,-58.512262,-34.593828,TRANSPORTE_PUBLICO,PEATON,False,2019-07-05 12:00:00
7553,1,SD,15,AUTOPISTA,-58.472209,-34.601113,MOTO,CICLISTA,False,2019-07-05 11:00:00
7554,1,SD,13,CALLE,-58.459535,-34.573222,AUTO,SD,False,2019-07-05 11:50:00
7555,1,SD,SD,CALLE,-58.422848,-34.5921545,MOTO,SD,False,2019-07-05 12:00:00
7556,2,SD,1,AVENIDA,-58.386161,-34.611087,SD,SD,False,2019-07-05 13:00:00
7557,1,SD,12,CALLE,-58.498674,-34.551915,SD,SD,False,2019-07-05 13:30:00
7558,1,SD,6,AVENIDA,-58.433406,-34.602782,MOTO,PEATON,False,2019-07-05 13:10:00
7559,1,SD,14,CALLE,-58.423249,-34.571168,AUTO,PEATON,False,2019-07-05 16:02:00
7560,1,SD,4,AVENIDA,-58.389209,-34.647397,MOTO,SD,False,2019-07-05 15:30:00
7561,1,SD,8,CALLE,-58.44433,-34.684771,SD,SD,False,2019-07-05 14:50:00
7562,1,SD,4,AVENIDA,-58.402122,-34.636497,TRANSPORTE_PUBLICO,PEATON,False,2019-07-05 15:15:00
7563,1,SD,9,AVENIDA,-58.501986,-34.654759,MOTO,CICLISTA,False,2019-07-05 14:54:00
7564,2,SD,11,CALLE,-58.510742,-34.599562,MOTO,PEATON,False,2019-07-05 13:20:00
7565,1,SD,5,AVENIDA,-58.415865,-34.604831,SD,SD,False,2019-07-05 17:05:00
7566,1,SD,13,CALLE,-58.465839,-34.570294,MOTO,PEATON,False,2019-07-05 15:50:00
7567,1,SD,13,AVENIDA,-58.468255,-34.549088,AUTO,PEATON,False,2019-07-05 18:07:00
7568,1,SD,12,CALLE,-58.513677,-34.579822,SD,SD,False,2019-07-05 10:30:00
7569,1,SD,15,AVENIDA,-58.453967,-34.585182,MOTO,PEATON,False,2019-07-05 17:50:00
7570,2,SD,9,CALLE,-58.524039,-34.635983,MOTO,SD,False,2019-07-05 19:30:00
7571,2,SD,11,AVENIDA,-58.504873,-34.597008,SD,SD,False,2019-07-05 12:40:00
7572,1,SD,15,AVENIDA,-58.495549,-34.595815,SD,SD,False,2019-07-05 17:50:00
7573,1,SD,15,AVENIDA,-58.44865,-34.592646,SD,SD,False,2019-07-05 17:00:00
7574,2,SD,12,CALLE,-58.500649,-34.552046,SD,SD,False,2019-07-05 19:35:00
7575,2,SD,15,CALLE,-58.431158,-34.60088,SD,SD,False,2019-07-05 20:16:00
7576,1,SD,3,AUTOPISTA,-58.399912,-34.628558,SD,SD,False,2019-07-05 19:40:00
7577,1,SD,6,AVENIDA,-58.440143,-34.620022,SD,SD,False,2019-07-05 19:32:00
7578,1,SD,15,AVENIDA,-58.438253,-34.588856,SD,SD,False,2019-07-05 20:10:00
7579,1,SD,SD,CALLE,-58.440110000000004,-34.573231,SD,SD,False,2019-07-05 18:50:00
7580,1,SD,13,CALLE,-58.441967,-34.557606,SD,SD,False,2019-07-05 19:00:00
7581,1,SD,12,CALLE,-58.476097,-34.54322,SD,SD,False,2019-07-05 21:25:00
7582,2,SD,10,AVENIDA,-58.49398,-34.630151,SD,SD,False,2019-07-05 22:30:00
7583,1,SD,12,CALLE,-58.498033,-34.577361,SD,SD,False,2019-07-05 23:10:00
7584,2,SD,14,AVENIDA,-58.439052,-34.573171,SD,SD,False,2019-07-05 23:45:00
7585,1,SD,1,AVENIDA,-58.381187,-34.616467,SD,SD,False,2019-07-05 11:30:00
7586,2,SD,4,AVENIDA,-58.42364,-34.643442,SD,SD,False,2019-07-05 03:30:00
7587,1,SD,13,CALLE,-58.461303,-34.564764,SD,SD,False,2019-07-05 16:30:00
7588,1,SD,1,AVENIDA,-58.382817,-34.627859,SD,SD,False,2019-07-05 08:30:00
7589,1,SD,10,AVENIDA,-58.530057,-34.62288,AUTO,PEATON,False,2019-07-05 13:25:00
7590,1,SD,5,AVENIDA,-58.419903,-34.616672,SD,SD,False,2019-07-06 02:40:00
7591,1,SD,1,AVENIDA,-58.365751,-34.618061,SD,SD,False,2019-07-06 00:40:00
7592,1,SD,7,AVENIDA,-58.471104,-34.627423,SD,SD,False,2019-07-06 05:10:00
7593,1,SD,12,CALLE,-58.49175,-34.58227,SD,SD,False,2019-07-06 09:21:00
7594,1,SD,15,CALLE,-58.492539,-34.587182,SD,SD,False,2019-07-06 12:30:00
7595,1,SD,5,AVENIDA,-58.424436,-34.631296,SD,SD,False,2019-07-06 14:15:00
7596,2,SD,9,AVENIDA,-58.485851,-34.653543,SD,SD,False,2019-07-06 15:00:00
7597,1,SD,15,CALLE,-58.433782,-34.597818,SD,SD,False,2019-07-06 14:25:00
7598,1,SD,3,CALLE,-58.396786,-34.604532,SD,SD,False,2019-07-06 16:05:00
7599,1,SD,8,CALLE,-58.479715,-34.666017,SD,SD,False,2019-07-06 17:00:00
7600,1,SD,11,AVENIDA,-58.472253,-34.613823,SD,SD,False,2019-07-06 17:30:00
7601,2,SD,7,CALLE,-58.440746,-34.650853,SD,SD,False,2019-07-06 17:00:00
7602,2,SD,14,AVENIDA,-58.410805,-34.576916,SD,SD,False,2019-07-06 21:00:00
7603,1,SD,7,AVENIDA,-58.440418,-34.649197,SD,SD,False,2019-07-06 19:30:00
7604,1,SD,11,CALLE,-58.465364,-34.609652,SD,SD,False,2019-07-06 22:47:00
7605,2,SD,3,CALLE,-58.406949,-34.601625,SD,SD,False,2019-07-06 22:10:00
7606,1,SD,1,CALLE,-58.371488,-34.598416,SD,SD,False,2019-07-06 04:00:00
7607,2,SD,14,AVENIDA,-58.440503,-34.586022,SD,SD,False,2019-07-06 11:30:00
7608,1,SD,1,CALLE,-58.385391,-34.616628,SD,SD,False,2019-07-06 00:30:00
7609,2,SD,4,CALLE,-58.37085,-34.64616,SD,SD,False,2019-07-07 19:00:00
7610,2,SD,9,AVENIDA,-58.517471,-34.661982,SD,SD,False,2019-07-07 00:30:00
7611,2,SD,9,CALLE,-58.49449,-34.658623,SD,SD,False,2019-07-07 03:00:00
7612,1,SD,5,AVENIDA,-58.419722,-34.611122,SD,SD,False,2019-07-07 04:10:00
7613,1,SD,14,AUTOPISTA,-58.417953,-34.554512,SD,SD,False,2019-07-07 06:05:00
7614,1,SD,9,AVENIDA,-58.529846,-34.641786,SD,SD,False,2019-07-07 09:45:00
7615,1,SD,1,CALLE,-58.373846,-34.593567,SD,SD,False,2019-07-07 11:00:00
7616,1,SD,9,CALLE,-58.508095,-34.669129,SD,SD,False,2019-07-07 15:00:00
7617,1,SD,11,CALLE,-58.518246,-34.589492,SD,SD,False,2019-07-07 14:30:00
7618,2,SD,2,AVENIDA,-58.397334,-34.598576,SD,SD,False,2019-07-07 15:00:00
7619,1,SD,4,AVENIDA,-58.422855,-34.655654,SD,SD,False,2019-07-07 15:30:00
7620,1,SD,8,CALLE,-58.445539,-34.661762,SD,SD,False,2019-07-07 16:10:00
7621,1,SD,9,CALLE,-58.511163,-34.666723,SD,SD,False,2019-07-07 15:00:00
7622,1,SD,14,CALLE,-58.417869,-34.591536,SD,SD,False,2019-07-07 16:00:00
7623,1,SD,8,AVENIDA,-58.471522,-34.673739,SD,SD,False,2019-07-07 20:25:00
7624,1,SD,9,AVENIDA,-58.514382,-34.659013,SD,SD,False,2019-07-07 20:48:00
7625,1,SD,14,AVENIDA,-58.407866,-34.567268,SD,SD,False,2019-07-07 19:30:00
7626,1,SD,13,CALLE,-58.461877,-34.558402,SD,SD,False,2019-07-07 21:50:00
7627,1,SD,15,AUTOPISTA,-58.460332,-34.585699,SD,SD,False,2019-07-07 22:40:00
7628,1,SD,6,CALLE,-58.452828,-34.61872,SD,SD,False,2019-07-07 23:00:00
7629,1,SD,13,CALLE,-58.459535,-34.565141,SD,SD,False,2019-07-07 23:10:00
7630,1,SD,1,AVENIDA,-58.381102,-34.595245,SD,SD,False,2019-07-07 16:35:00
7631,1,SD,1,CALLE,-58.372164,-34.586968,SD,SD,False,2019-07-07 22:30:00
7632,2,SD,13,CALLE,-58.458108,-34.55864,SD,SD,False,2019-07-07 16:20:00
7633,1,SD,15,AVENIDA,-58.452169,-34.600342,SD,SD,False,2019-07-08 01:05:00
7634,1,SD,15,AVENIDA,-58.446715,-34.599709,SD,SD,False,2019-07-08 06:32:00
7635,2,SD,10,AVENIDA,-58.495105,-34.636833,SD,SD,False,2019-07-08 07:30:00
7636,1,SD,14,AVENIDA,-58.417953,-34.554512,SD,SD,False,2019-07-08 08:00:00
7637,1,SD,5,AVENIDA,-58.412549,-34.62064,SD,SD,False,2019-07-08 09:00:00
7638,1,SD,13,CALLE,-58.473168,-34.538362,SD,SD,False,2019-07-08 10:10:00
7639,1,SD,4,CALLE,-58.414886,-34.63879,SD,SD,False,2019-07-08 09:30:00
7640,1,SD,2,CALLE,-58.395823,-34.599702,SD,SD,False,2019-07-08 12:20:00
7641,2,SD,12,AVENIDA,-58.500649,-34.552046,SD,SD,False,2019-07-08 12:45:00
7642,1,SD,13,AVENIDA,-58.471864,-34.551,AUTO,SD,False,2019-07-08 13:20:00
7643,1,SD,5,CALLE,-58.415283,-34.623648,SD,SD,False,2019-07-08 17:00:00
7644,1,SD,9,AVENIDA,-58.529939,-34.640558,SD,SD,False,2019-07-08 15:00:00
7645,1,SD,13,CALLE,-58.462142,-34.5574,SD,SD,False,2019-07-08 16:36:00
7646,1,SD,13,AUTOPISTA,-58.464521,-34.553514,SD,SD,False,2019-07-08 19:00:00
7647,1,SD,4,AVENIDA,-58.37245,-34.643406,SD,SD,False,2019-07-08 17:05:00
7648,1,SD,9,CALLE,-58.506696,-34.647893,SD,SD,False,2019-07-08 20:20:00
7649,1,SD,1,AVENIDA,-58.380547,-34.611831,SD,SD,False,2019-07-08 20:00:00
7650,1,SD,6,AVENIDA,-58.45166,-34.624613,SD,SD,False,2019-07-08 17:37:00
7651,1,SD,3,CALLE,-58.408744,-34.60668,SD,SD,False,2019-07-08 21:00:00
7652,1,SD,3,AVENIDA,-58.408744,-34.60668,SD,SD,False,2019-07-08 21:30:00
7653,1,SD,3,AVENIDA,-58.406347,-34.603442,SD,SD,False,2019-07-08 20:50:00
7654,1,SD,SD,CALLE,-58.406741,-34.603851,SD,SD,False,2019-07-08 21:50:00
7655,1,SD,3,AVENIDA,-58.407135,-34.60426,SD,SD,False,2019-07-08 06:10:00
7656,1,SD,9,CALLE,-58.50483,-34.66395,SD,SD,False,2019-07-08 17:30:00
7657,1,SD,12,AVENIDA,-58.472035,-34.561541,CAMION,SD,False,2019-07-08 10:40:00
7658,2,SD,9,CALLE,-58.528792,-34.639342,SD,SD,False,2019-07-09 01:00:00
7659,1,SD,3,AVENIDA,-58.403138,-34.613352,SD,SD,False,2019-07-09 02:51:00
7660,1,SD,14,AVENIDA,-58.423249,-34.571168,SD,SD,False,2019-07-09 02:30:00
7661,1,SD,7,AVENIDA,-58.459371,-34.650368,SD,SD,False,2019-07-09 03:00:00
7662,1,SD,15,AVENIDA,-58.430063,-34.594302,SD,SD,False,2019-07-09 05:15:00
7663,1,SD,4,AVENIDA,-58.3765,-34.642683,SD,SD,False,2019-07-09 05:40:00
7664,1,SD,13,CALLE,-58.442481,-34.55501,SD,SD,False,2019-07-09 08:35:00
7665,1,SD,14,AUTOPISTA,-58.419832,-34.56553,SD,SD,False,2019-07-09 00:00:00
7666,1,SD,1,CALLE,-58.38267,-34.630858,SD,SD,False,2019-07-09 09:50:00
7667,2,SD,11,AVENIDA,-58.517286,-34.613508,SD,SD,False,2019-07-09 12:30:00
7668,1,SD,1,AVENIDA,-58.39158,-34.618916,SD,SD,False,2019-07-09 13:30:00
7669,1,SD,12,CALLE,-58.489551,-34.555632,SD,SD,False,2019-07-09 14:15:00
7670,1,SD,6,CALLE,-58.432864,-34.616703,SD,SD,False,2019-07-09 15:00:00
7671,1,SD,1,AVENIDA,-58.381453,-34.623812,SD,SD,False,2019-07-09 15:45:00
7672,1,SD,6,AVENIDA,-58.428321,-34.619423,SD,SD,False,2019-07-09 19:15:00
7673,1,SD,12,CALLE,-58.4557005,-34.59549,SD,SD,False,2019-07-09 19:50:00
7674,2,SD,12,AVENIDA,-58.48308,-34.571557,SD,SD,False,2019-07-09 20:00:00
7675,1,SD,6,CALLE,-58.43953,-34.628853,SD,SD,False,2019-07-09 15:34:00
7676,1,SD,13,AVENIDA,-58.468705,-34.551958,SD,SD,False,2019-07-09 22:30:00
7677,1,SD,1,AVENIDA,-58.385479,-34.599226,SD,SD,False,2019-07-09 22:30:00
7678,2,SD,10,CALLE,-58.493578,-34.630539,SD,SD,False,2019-07-09 23:00:00
7679,1,SD,1,AVENIDA,-58.387467,-34.617907,SD,SD,False,2019-07-09 06:20:00
7680,1,SD,10,CALLE,-58.529565,-34.631052,AUTO,SD,False,2019-07-09 09:00:00
7681,1,LAS HERAS GENERAL AV. y GALILEO,1,CALLE,-58.50412766666666,-34.617702,SD,SD,True,2019-07-09 20:00:00
7682,1,SD,SD,CALLE,-58.47869033333333,-34.604352,SD,SD,False,2019-07-10 01:45:00
7683,1,SD,15,AVENIDA,-58.453253,-34.591002,SD,SD,False,2019-07-10 06:00:00
7684,1,SD,5,CALLE,-58.416514,-34.620975,SD,SD,False,2019-07-10 07:50:00
7685,1,SD,10,AVENIDA,-58.510559,-34.625114,SD,SD,False,2019-07-10 08:15:00
7686,2,SD,3,CALLE,-58.391335,-34.625226,SD,SD,False,2019-07-10 08:20:00
7687,1,SD,13,AVENIDA,-58.470898,-34.566252,SD,SD,False,2019-07-10 08:15:00
7688,1,SD,5,CALLE,-58.425878,-34.604309,SD,SD,False,2019-07-10 09:20:00
7689,1,SD,10,CALLE,-58.498005,-34.637232,SD,SD,False,2019-07-10 11:20:00
7690,2,SD,6,AVENIDA,-58.427799,-34.622072,SD,SD,False,2019-07-10 11:00:00
7691,1,SD,2,CALLE,-58.395864,-34.588553,SD,SD,False,2019-07-10 13:00:00
7692,1,SD,1,AVENIDA,-58.368068,-34.624069,SD,SD,False,2019-07-10 13:05:00
7693,1,SD,5,AVENIDA,-58.421417,-34.607266,SD,SD,False,2019-07-10 14:55:00
7694,1,SD,1,CALLE,-58.380622,-34.619758,SD,SD,False,2019-07-10 13:00:00
7695,1,SD,3,AVENIDA,-58.394516,-34.623,SD,SD,False,2019-07-10 14:00:00
7696,1,SD,1,AVENIDA,-58.382097,-34.599069,SD,SD,False,2019-07-10 13:50:00
7697,1,SD,SD,AVENIDA,-58.389767500000005,-34.617357999999996,SD,SD,False,2019-07-10 14:30:00
7698,1,SD,4,AVENIDA,-58.397438,-34.635647,SD,SD,False,2019-07-10 16:30:00
7699,1,SD,9,CALLE,-58.502528,-34.674417,SD,SD,False,2019-07-10 18:00:00
7700,1,SD,12,AVENIDA,-58.490022,-34.560391,SD,SD,False,2019-07-10 18:35:00
7701,2,SD,8,AVENIDA,-58.477439,-34.672332,SD,SD,False,2019-07-10 18:30:00
7702,1,SD,15,CALLE,-58.461612,-34.603566,SD,SD,False,2019-07-10 11:20:00
7703,1,SD,14,CALLE,-58.434736,-34.579306,SD,SD,False,2019-07-10 19:07:00
7704,1,SD,11,CALLE,-58.482691,-34.609663,SD,SD,False,2019-07-10 19:30:00
7705,2,SD,12,AVENIDA,-58.48084,-34.564862,SD,SD,False,2019-07-10 16:20:00
7706,1,SD,10,AUTOPISTA,-58.505264,-34.630649,SD,SD,False,2019-07-10 16:45:00
7707,1,SD,11,CALLE,-58.469529,-34.606731,SD,SD,False,2019-07-10 21:52:00
7708,1,SD,3,AUTOPISTA,-58.406518,-34.629301,SD,SD,False,2019-07-10 18:45:00
7709,1,SD,4,AVENIDA,-58.418834,-34.652462,SD,SD,False,2019-07-10 07:55:00
7710,1,SD,1,AVENIDA,-58.382055,-34.613066,SD,SD,False,2019-07-10 18:40:00
7711,1,SD,15,CALLE,-58.448455,-34.599547,SD,SD,False,2019-07-10 16:20:00
7712,1,SD,5,AVENIDA,-58.414695,-34.625265,SD,SD,False,2019-07-10 20:45:00
7713,1,SD,15,AVENIDA,-58.444919,-34.595327,SD,SD,False,2019-07-10 18:20:00
7714,3,SD,5,CALLE,-58.418696,-34.59788,SD,SD,False,2019-07-10 22:30:00
7715,2,SD,2,AVENIDA,-58.405356,-34.590326,SD,SD,False,2019-07-10 20:40:00
7716,2,SD,13,AVENIDA,-58.461517,-34.566305,SD,SD,False,2019-07-10 21:03:00
7717,1,SD,4,AVENIDA,-58.409241,-34.637668,SD,SD,False,2019-07-10 21:50:00
7718,1,SD,7,AVENIDA,-58.468352,-34.640677,SD,SD,False,2019-07-10 17:20:00
7719,1,SD,7,AVENIDA,-58.459858,-34.627954,SD,SD,False,2019-07-10 15:00:00
7720,1,SD,4,AVENIDA,-58.371668,-34.653737,SD,SD,False,2019-07-10 09:03:00
7721,1,SD,13,CALLE,-58.455318,-34.555553,SD,SD,False,2019-07-10 22:00:00
7722,1,SD,6,AUTOPISTA,-58.447334,-34.617771,SD,SD,False,2019-07-10 11:00:00
7723,1,CABILDO AV. y RUIZ HUIDOBRO,1,CALLE,-58.4155925,-34.602724499999994,SD,SD,False,2019-07-10 18:08:00
7724,2,SD,2,AVENIDA,-58.383851,-34.587678,SD,SD,False,2019-07-11 20:45:00
7725,1,SD,10,AVENIDA,-58.509083,-34.634063,SD,SD,False,2019-07-11 12:30:00
7726,1,SD,SD,AVENIDA,-58.4450235,-34.618544,SD,SD,False,2019-07-11 07:30:00
7727,1,SD,1,AVENIDA,-58.380964,-34.603025,SD,SD,False,2019-07-11 07:35:00
7728,1,SD,11,AVENIDA,-58.517335,-34.587719,SD,SD,False,2019-07-11 09:00:00
7729,1,SD,1,CALLE,-58.381234,-34.615277,SD,SD,False,2019-07-11 10:30:00
7730,1,SD,6,CALLE,-58.446533,-34.624721,SD,SD,False,2019-07-11 11:00:00
7731,1,SD,SD,CALLE,-58.4858825,-34.639818500000004,SD,SD,False,2019-07-11 10:30:00
7732,2,SD,9,AVENIDA,-58.525232,-34.654916,SD,SD,False,2019-07-11 09:08:00
7733,1,SD,1,CALLE,-58.38121,-34.611874,SD,SD,False,2019-07-11 14:20:00
7734,2,SD,8,CALLE,-58.484553,-34.675126,SD,SD,False,2019-07-11 14:20:00
7735,10,SD,7,AVENIDA,-58.4234515,-34.658370500000004,SD,SD,False,2019-07-11 11:00:00
7736,1,SD,4,CALLE,-58.36235,-34.641615,SD,SD,False,2019-07-11 18:45:00
7737,1,SD,9,CALLE,-58.472975,-34.63834,SD,SD,False,2019-07-11 15:30:00
7738,1,SD,15,CALLE,-58.436177,-34.590249,SD,SD,False,2019-07-11 17:20:00
7739,2,SD,1,CALLE,-58.39056,-34.609192,SD,SD,False,2019-07-11 17:35:00
7740,1,SD,SD,AVENIDA,-58.41371,-34.6188645,SD,SD,False,2019-07-11 18:15:00
7741,2,SD,7,CALLE,-58.43686,-34.628537,SD,SD,False,2019-07-11 19:07:00
7742,1,SD,13,AVENIDA,-58.451992,-34.560731,SD,SD,False,2019-07-11 16:35:00
7743,1,SD,13,AVENIDA,-58.445172,-34.581473,SD,SD,False,2019-07-11 18:10:00
7744,2,SD,6,CALLE,-58.43565,-34.628285,SD,SD,False,2019-07-11 18:30:00
7745,1,SD,7,AVENIDA,-58.454124,-34.6289,SD,SD,False,2019-07-11 18:35:00
7746,1,SD,4,CALLE,-58.367769,-34.638957,SD,SD,False,2019-07-11 18:30:00
7747,1,SD,10,CALLE,-58.514558,-34.626847,SD,SD,False,2019-07-11 20:15:00
7748,1,SD,9,CALLE,-58.51102,-34.6539,SD,SD,False,2019-07-11 20:50:00
7749,2,SD,15,CALLE,-58.460022,-34.604094,SD,SD,False,2019-07-11 20:45:00
7750,1,SD,13,AVENIDA,-58.457125,-34.571421,SD,SD,False,2019-07-11 20:20:00
7751,1,SD,2,AVENIDA,-58.389671,-34.599439,SD,SD,False,2019-07-11 23:10:00
7752,1,SD,15,AVENIDA,-58.445106,-34.585601,SD,SD,False,2019-07-11 23:37:00
7753,1,SD,11,AVENIDA,-58.509659,-34.592174,SD,SD,False,2019-07-11 18:45:00
7754,1,SD,7,CALLE,-58.463457,-34.634317,SD,SD,False,2019-07-11 12:45:00
7755,1,SD,8,AVENIDA,-58.467848,-34.690712,SD,SD,False,2019-07-11 17:20:00
7756,1,SD,1,CALLE,-58.389057,-34.610078,SD,SD,False,2019-07-11 18:30:00
7757,1,SD,1,AVENIDA,-58.368777,-34.618334,SD,SD,False,2019-07-11 12:20:00
7758,1,SD,2,CALLE,-58.388942,-34.587325,SD,SD,False,2019-07-11 19:30:00
7759,1,SD,8,AVENIDA,-58.431809,-34.662067,SD,SD,False,2019-07-11 12:00:00
7760,1,LOPE DE VEGA AV. 690,1,AVENIDA,-58.439418333333336,-34.658318,SD,SD,True,2019-07-11 05:30:00
7761,1,SD,1,CALLE,-58.44702766666666,-34.654569,SD,SD,False,2019-07-11 08:05:00
