,ID,N_VICTIMAS,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,LONGITUD,LATITUD,VICTIMA,ACUSADO,FECHA_Y_HORA,FATAL
14268,15575,2,PATRON y MIRALLA,CALLE,9,-58.508790689522,-34.642100006725,AUTO,PEATON,,False
14269,15576,2,USPALLATA y ATUEL,CALLE,4,-58.407783530506,-34.640286613939,AUTO,OBJETO FIJO,,False
14270,15577,1,"GARAY, JUAN DE AV. 1800",AVENIDA,1,-58.391139038796,-34.627431214777,PEATON,AUTO,,False
14271,15578,1,RIVADAVIA AV. y PAYSANDU,AVENIDA,6,-58.447013488827,-34.62288636289,TRANSPORTE_PUBLICO,AUTO,,False
14272,15579,1,RIVADAVIA AV. 5594,AVENIDA,6,-58.444163225074,-34.622027506146,PEATON,TRANSPORTE_PUBLICO,,False
14273,15580,1,"CARRANZA, ADOLFO P. y CONDARCO",CALLE,11,-58.481899285725,-34.606490958072,MOTO,OBJETO FIJO,,False
14275,15582,1,BOEDO AV. y CONSTITUCION,AVENIDA,5,-58.415937969111,-34.627873311829,MOTO,PEATON,,False
14276,15583,1,"PERON, EVA AV. 3850",AVENIDA,9,-58.46825020309,-34.648024005725,AUTO,AUTO,,False
14277,15584,1,"PERON, EVA AV. y VARELA AV.",AVENIDA,7,-58.456839200782,-34.641114085974,PEATON,MOTO,,False
14278,15585,1,SANTA FE AV. y GODOY CRUZ,AVENIDA,14,-58.425254564658,-34.578663444256,MOTO,AUTO,,False
14279,15586,1,"ENTRE RIOS AV. y YRIGOYEN, HIPOLITO",AVENIDA,3,-58.391878429433,-34.610339553516,MOTO,MOTO,,False
14280,15587,1,TAGLE y DEL LIBERTADOR AV.,AVENIDA,14,-58.399364781411,-34.582714745893,MOTO,AUTO,,False
14283,15590,1,DEL LIBERTADOR AV. y MENDOZA,AVENIDA,13,-58.448517286861,-34.555724265537,MOTO,PEATON,,False
14284,15591,1,"PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",AUTOPISTA,12,-58.509930461176,-34.56919739421,MOTO,AUTO,,True
14285,15592,1,"PERON, EVA AV. y MORETO",AVENIDA,9,-58.474711817419,-34.654172415116,MOTO,OBJETO FIJO,,False
14286,15593,1,PRIMERA JUNTA y MARTINEZ CASTRO,CALLE,9,-58.468900314464,-34.646479032352,MOTO,AUTO,,False
14287,15594,1,PIEDRAS y RIVADAVIA AV.,CALLE,1,-58.377812987123,-34.608210339078,CICLISTA,AUTO,,True
14288,15595,1,CABILDO AV. y JURAMENTO AV.,AVENIDA,13,-58.456694222976,-34.562036108595,PEATON,AUTO,,False
14289,15596,1,"CABILDO AV. y MATIENZO, BENJAMIN, TENIENTE",AVENIDA,14,-58.439661497269,-34.57270408094,MOTO,TRANSPORTE_PUBLICO,,False
14290,15597,1,"RABANAL, FRANCISCO, INTENDENTE AV. 2101",AVENIDA,4,-58.426880049939,-34.658526521272,AUTO,PEATON,,False
14291,15598,1,"GUAL y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",AVENIDA,4,-58.424599496401,-34.644147015512,MOTO,PEATON,,False
14292,15599,1,"BEIRO, FRANCISCO AV. 3836",AVENIDA,11,-58.506499088084,-34.602809044843,AUTO,PEATON,,False
14293,15600,1,"LACROZE, FEDERICO AV. y CORRIENTES AV.",AVENIDA,15,-58.455118992156,-34.586981576311,MOTO,AUTO,,False
14294,15601,1,VUELTA DE OBLIGADO y BLANCO ENCALADA,CALLE,13,-58.458106674044,-34.55863990465,MOTO,PEATON,,True
14296,15603,1,RIVADAVIA AV. y SALTA,AVENIDA,1,-58.383467956071,-34.608576851352,MOTO,AUTO,,False
14297,15604,1,"OBLIGADO RAFAEL, AV.COSTANERA 2800",AVENIDA,14,-58.406614287043,-34.561763014565,AUTO,AUTO,,False
14298,15605,1,ECHEVERRIA 2496,CALLE,13,-58.456661993208,-34.5636739686,MOTO,AUTO,,False
14300,15607,1,"ACUÃ‘A DE FIGUEROA, FRANCISCO y CORDOBA AV.",CALLE,14,-58.421779677694,-34.597734404132,MOTO,AUTO,,False
14301,15608,1,"CASTRO, EMILIO y LEOPARDI",CALLE,10,-58.496758004052,-34.643386588384,MOTO,PEATON,,False
14304,15611,1,"MARMOL, JOSE y ANGACO",CALLE,5,-58.423982181466,-34.627291022816,AUTO,AUTO,,False
14305,15612,1,MONROE y CRAMER AV.,CALLE,13,-58.464523244413,-34.56102294914,MOTO,AUTO,,False
14306,15613,2,"ALVAR NUÃ‘EZ y PALACIOS, ALFREDO L.",CALLE,4,-58.364671524096,-34.643443126838,MOTO,PEATON,,False
14307,15614,1,"LAS HERAS GENERAL AV. y SALGUERO, JERONIMO",AVENIDA,14,-58.410191617071,-34.582236477762,AUTO,AUTO,,False
14308,15615,1,"ALVAREZ, DONATO, TTE. GRAL. y PAEZ",CALLE,7,-58.458199069005,-34.616559871289,PEATON,AUTO,,False
14309,15616,1,"HERNANDEZ, JOSE y O'HIGGINS",CALLE,13,-58.449715339638,-34.563608382482,MOTO,MOTO,,False
14310,15617,1,"JUSTO, JUAN B. AV. y VERA",AVENIDA,SD,-58.478863325844,-34.571729618625,PEATON,AUTO,2020-08-09 13:30:00,False
14311,15618,1,NAZCA y COCHRANE,CALLE,12,-58.50801131205,-34.579850854768,MOTO,PEATON,,False
14313,15620,1,"MAGARIÃ‘OS CERVANTES, A. y NAZCA AV.",CALLE,11,-58.479821115745,-34.61342226897,PEATON,AUTO,,False
14315,15622,1,BELGRANO AV. y COLOMBRES,AVENIDA,5,-58.418473513967,-34.615783915547,MOTO,AUTO,,False
14316,15623,2,"TRELLES, MANUEL R. y GAONA AV.",AVENIDA,11,-58.460667786881,-34.614347315129,PEATON,AUTO,,False
14317,15624,1,CABILDO AV. 3698,AVENIDA,13,-58.468337022532,-34.549083416166,MOTO,AUTO,,False
14318,15625,1,RIVADAVIA AV. y BASUALDO,AVENIDA,10,-58.50593144284,-34.638403471948,MOTO,PEATON,,False
14319,15626,1,OLIDEN y DIRECTORIO AV.,CALLE,9,-58.498814089067,-34.657354205775,MOTO,TRANSPORTE_PUBLICO,,False
14320,15627,1,CHILE y CHACABUCO,CALLE,1,-58.375980025247,-34.616219075699,MOTO,AUTO,,False
14321,15628,2,CASEROS AV. y MAZA,AVENIDA,5,-58.413194195985,-34.638429433295,MOTO,PEATON,,True
14322,15629,1,"DRAGO, LUIS MARIA y ALVAREZ, JULIAN",CALLE,15,-58.437289666495,-34.601409316473,PEATON,AUTO,,False
14324,15631,1,"NAZCA AV. y JUSTO, JUAN B. AV.",AVENIDA,11,-58.476096045567,-34.618101861621,MOTO,PEATON,,False
14325,15632,1,"LUPPI, ABRAHAM J. y ESQUIU",CALLE,4,-58.419584376434,-34.65163826475,MOTO,PEATON,,False
14326,15633,1,RIVADAVIA AV. y OTAMENDI,AVENIDA,6,-58.431636105165,-34.616160018584,AUTO,PEATON,,False
14327,15634,1,GASCON 692,CALLE,5,-58.424346549646,-34.603014896467,MOTO,AUTO,,False
14328,15635,1,SD,CALLE,8,-58.484802,-34.684889,MOTO,AUTO,2020-08-10 17:00:00,False
14329,15636,1,CASEROS AV. 1095,AVENIDA,1,-58.379106770187,-34.629140860671,TRANSPORTE_PUBLICO,CAMION,,False
14330,15637,1,AVELLANEDA y OTAMENDI,CALLE,6,-58.433156853845,-34.612129364812,MOTO,PEATON,,False
14331,15638,2,"CORRIENTES AV. y NEWBERY, JORGE AV.",AVENIDA,15,-58.450768435285,-34.588690532901,MOTO,MOTO,,False
14332,15639,1,SAN JUAN AV. y 24 DE NOVIEMBRE,AVENIDA,3,-58.410369755794,-34.624770213722,MOTO,MOTO,,False
14333,15640,1,9 DE JULIO AV. y REPUBLICA BOLIVARIANA DE VENEZUELA,AVENIDA,1,-58.381280580011,-34.614244630848,MOTO,AUTO,,False
14334,15641,1,"ALBERDI, JUAN BAUTISTA AV. y VEGA BELGRANO CARLOS",AVENIDA,9,-58.499421413464,-34.648763406178,MOTO,AUTO,,False
14335,15642,1,"SUAREZ, JOSE LEON y CORRALES",CALLE,8,-58.474031144995,-34.692352961132,MOTO,AUTO,,False
14336,15643,1,RIVADAVIA AV. 3817,AVENIDA,5,-58.42002319603,-34.611011166646,PEATON,MOTO,,False
14337,15644,1,"BROWN, ALTE. AV. 881",AVENIDA,4,-58.360634268719,-34.632757727368,MOTO,AUTO,,False
14338,15645,1,"SAN MARTIN AV. y MISTRAL, GABRIELA",AVENIDA,11,-58.509660585279,-34.592173697518,MOTO,OBJETO FIJO,,False
14339,15646,1,LAS HERAS GENERAL AV. 2700,AVENIDA,2,-58.400689828296,-34.584609448496,MOTO,AUTO,,False
14340,15647,1,CORRIENTES AV. 3871,AVENIDA,5,-58.41904465831,-34.603184942883,MOTO,AUTO,,False
14341,15648,1,"LA PLATA AV. y FERREYRA, ANDRES",AVENIDA,4,-58.421125476042,-34.644853686208,MOTO,PEATON,,False
14342,15649,2,"PERON, EVA AV. y MURGUIONDO",AVENIDA,9,-58.490998759359,-34.665261696861,MOTO,MOTO,,False
14343,15650,1,"PAZ, GRAL. AV. y CAMPANA",AUTOPISTA,12,-58.514523479634,-34.58159762347,MOTO,PEATON,,False
14344,15651,1,OLIVERA AV. y MOZART,AVENIDA,9,-58.484080006863,-34.648159023174,MOTO,AUTO,,False
14345,15652,1,ESTOMBA y FRAGA,CALLE,15,-58.464806167225,-34.58282563948,AUTO,AUTO,,False
14348,15655,1,"CALDERON DE LA BARCA, PEDRO y ALCARAZ",CALLE,10,-58.509238361649,-34.623846416957,MOTO,AUTO,,False
14349,15656,2,"CAMPOS, LUIS M. AV. 751",AVENIDA,14,-58.435983382617,-34.569666471518,TRANSPORTE_PUBLICO,PEATON,,False
14350,15657,1,"CRUZ, OSVALDO AV. y LUZURIAGA",AVENIDA,4,-58.387040802907,-34.655230376766,MOTO,AUTO,,False
14351,15658,1,AYACUCHO y VIAMONTE,CALLE,3,-58.395667239459,-34.60093397181,PEATON,AUTO,,False
14353,15660,1,"SCALABRINI ORTIZ, RAUL AV. y PADILLA",AVENIDA,15,-58.441090404993,-34.601297882654,AUTO,AUTO,,False
14354,15661,1,PICHINCHA y RIVADAVIA AV.,CALLE,3,-58.399105700633,-34.609697998098,PEATON,AUTO,,False
14355,15662,1,"BORGES, JORGE LUIS 1842",CALLE,14,-58.427846802961,-34.586970793512,PEATON,AUTO,,False
14356,15663,1,PAVON y SARANDI,CALLE,3,-58.393312020113,-34.626568822423,AUTO,PEATON,,False
14358,15665,1,CORRIENTES AV. y 9 DE JULIO AV.,AVENIDA,1,-58.382209281858,-34.60373898087,MOTO,AUTO,,False
14360,15667,1,"MONTES DE OCA, MANUEL AV. y ARAOZ DE LAMADRID, GREGORIO, GRAL.",AVENIDA,4,-58.37424399545,-34.640571666501,MOTO,MOTO,,False
14361,15668,1,"PAZ, GRAL. AV. 11680",AUTOPISTA,9,-58.528083004667,-34.65222987429,PEATON,AUTO,,False
14362,15669,1,"ALBERDI, JUAN BAUTISTA AV. y SALADILLO",AVENIDA,9,-58.516693387045,-34.661542499424,MOTO,AUTO,,False
14363,15670,1,"JUAREZ, BENITO 4376",CALLE,11,-58.521410996774,-34.601964729313,AUTO,PEATON,,False
14365,15672,1,SAN JUAN AV. y RINCON,AVENIDA,3,-58.395367731992,-34.622973465403,MOTO,AUTO,,False
14367,15674,1,"ALCORTA, AMANCIO AV. y PEPIRI",AVENIDA,4,-58.407407863824,-34.65170653138,PEATON,AUTO,,False
14369,15676,1,"SAN MARTIN AV. y REPETTO, NICOLAS, DR.",AVENIDA,15,-58.451050756215,-34.606414294915,MOTO,AUTO,,False
14370,15677,1,BARCO CENTENERA DEL AV. 2442,AVENIDA,4,-58.43041757076,-34.646164379914,PEATON,AUTO,,False
14371,15678,1,"VALLESE, FELIPE y MERCEDES",CALLE,10,-58.486420137797,-34.626617414479,TRANSPORTE_PUBLICO,AUTO,,False
14372,15679,1,SAN MARTIN AV. y MELINCUE,AVENIDA,15,-58.484852953414,-34.597634562925,AUTO,AUTO,,False
14373,15680,1,LA PAMPA y VERTIZ VIRREY AV.,CALLE,13,-58.446693522491,-34.560400544535,PEATON,TRANSPORTE_PUBLICO,,False
14374,15681,1,OLAVARRIA 3240,CALLE,4,-58.393475656928,-34.645926797705,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,,False
14375,15682,1,PARAGUAY y LIBERTAD,CALLE,1,-58.384097644137,-34.598079854322,PEATON,TRANSPORTE_PUBLICO,,False
14376,15683,1,YERBAL 2740,CALLE,7,-58.467941073082,-34.629048127016,AUTO,AUTO,,False
14377,15684,1,"PAZ, GRAL. AV. y ALLENDE",AUTOPISTA,11,-58.523745534157,-34.601270354546,MOTO,AUTO,,False
14379,15686,1,"DELLEPIANE, LUIS, TTE. GRAL. y LEGUIZAMON, MARTINIANO",AVENIDA,8,-58.478729187949,-34.675844823797,AUTO,CAMION,,False
14380,15687,1,ZAMUDIO y PAREJA,CALLE,12,-58.493174338124,-34.586476635918,MOTO,AUTO,,True
14381,15688,1,DE LOS INCAS AV. 5246,AVENIDA,15,-58.481922218852,-34.587259596062,AUTO,AUTO,,False
14382,15689,1,27 DE FEBRERO AV. y ESCALADA AV.,AVENIDA,8,-58.444513161835,-34.684758668861,AUTO,PEATON,,False
14383,15690,1,REMEDIOS y CORVALAN,CALLE,9,-58.490666370868,-34.653637550677,MOTO,AUTO,,False
14384,15691,1,REPUBLICA BOLIVARIANA DE VENEZUELA y SANCHEZ DE LORIA,CALLE,5,-58.412756433321,-34.616628593085,MOTO,AUTO,,False
14387,15694,1,VELEZ SARSFIELD AV. 1560,AVENIDA,4,-58.388626122928,-34.653261373171,MOTO,AUTO,,False
14388,15695,2,CACHI y ANCASTE,CALLE,4,-58.41201667695,-34.648949100562,AUTO,AUTO,,False
14389,15696,1,"VEGA, NICETO, CNEL. y THAMES",CALLE,14,-58.434368178152,-34.590210237915,MOTO,PEATON,,False
14390,15697,1,POLA y BRAGADO,CALLE,9,-58.499448645193,-34.650641580801,MOTO,MOTO,,False
14391,15698,2,TERRADA y RIVADAVIA AV.,CALLE,7,-58.468303542868,-34.630362642195,AUTO,TRANSPORTE_PUBLICO,,False
14392,15699,1,BASUALDO y TANDIL,CALLE,9,-58.489990097753,-34.651600785251,MOTO,MOTO,,False
14394,15701,2,PARAGUAY y MALABIA,CALLE,14,-58.421237938029,-34.586963686434,AUTO,AUTO,,False
14395,15702,1,RIO DE JANEIRO 208,CALLE,6,-58.430355834014,-34.61321304265,MOTO,AUTO,,False
14396,15703,1,SANTANDER y DOBLAS,CALLE,7,-58.427830818442,-34.634149316343,AUTO,AUTO,,False
14397,15704,1,"FLORES, VENANCIO, GRAL. y CUENCA",CALLE,7,-58.474253407421,-34.630109363008,MOTO,AUTO,,False
14398,15705,1,SD,AVENIDA,SD,-58.468824575882,-34.6609495319745,AUTO,AUTO,2020-08-15 13:30:00,False
14399,15706,1,"ROCA, CNEL. AV. y DE LA TORRE, LISANDRO",AVENIDA,8,-58.463395744343,-34.691789700941,MOTO,AUTO,,False
14400,15707,1,DIRECTORIO AV. y GUAMINI,AVENIDA,9,-58.507851018252,-34.664079585108,AUTO,PEATON,,False
14401,15708,1,PEDERNERA y RIVADAVIA AV.,CALLE,7,-58.464112158783,-34.629250688037,AUTO,TRANSPORTE_PUBLICO,,False
14402,15709,1,SANTA FE AV. y 9 DE JULIO AV.,AVENIDA,1,-58.382415088692,-34.595439906299,PEATON,AUTO,,False
14403,15710,1,"JUSTO, JUAN B. AV. y CUCHA CUCHA",AVENIDA,15,-58.456020300923,-34.60281801972,MOTO,MOTO,,False
14404,15711,1,BOEDO AV. y CONSTITUCION,AVENIDA,5,-58.415937969111,-34.627873311829,MOTO,AUTO,,False
14405,15712,1,"PAZ, GRAL. AV. y JACQUES, AMADEO",AUTOPISTA,9,-58.529227659301,-34.636379634568,AUTO,PEATON,,False
14406,15713,2,"IRIGOYEN, BERNARDO DE y BELGRANO AV.",AVENIDA,1,-58.380485777658,-34.613038937486,MOTO,PEATON,,False
14407,15714,1,CORRIENTES AV. y LIBERTAD,AVENIDA,1,-58.3837151466,-34.60382736801,MOTO,TRANSPORTE_PUBLICO,,False
14408,15715,1,RIVADAVIA AV. y BOEDO,AVENIDA,5,-58.418475051806,-34.61102131788,MOTO,AUTO,,False
14411,15718,1,CORRIENTES AV. y CALLAO AV.,AVENIDA,3,-58.392289656654,-34.604435273925,MOTO,TRANSPORTE_PUBLICO,,False
14412,15719,1,AUSTRIA y JUNCAL,CALLE,2,-58.405233589363,-34.588888703934,MOTO,AUTO,,False
14413,15720,1,"MITRE, BARTOLOME y URUGUAY",CALLE,1,-58.386312959533,-34.607609793028,MOTO,TRANSPORTE_PUBLICO,,False
14414,15721,1,RIVADAVIA AV. y 25 DE MAYO,AVENIDA,1,-58.370838455531,-34.607571375112,PEATON,AUTO,,False
14415,15722,1,AVELLANEDA 269,CALLE,6,-58.434437050216,-34.612463280024,PEATON,MOTO,,False
14416,15723,1,PAEZ 1800,CALLE,7,-58.459253509254,-34.61723820824,AUTO,AUTO,,False
14418,15725,1,"MORENO, PERITO AV. y ZUVIRIA",AVENIDA,7,-58.464518413154,-34.649919462703,AUTO,AUTO,,False
14419,15726,1,ZAÃ‘ARTU 1058,CALLE,7,-58.432078038037,-34.639675832522,AUTO,AUTO,,False
14420,15727,1,CERRITO y DEL LIBERTADOR AV.,AVENIDA,1,-58.381972268502,-34.588698726116,AUTO,CAMION,,False
14421,15728,1,PASEO COLON AV. y BELGRANO AV.,AVENIDA,1,-58.369561866503,-34.612328751683,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,,False
14422,15729,1,ZABALA y 3 DE FEBRERO,CALLE,13,-58.446427510235,-34.565874570033,MOTO,AUTO,,False
14423,15730,1,CORRIENTES AV. 718,AVENIDA,1,-58.376905691061,-34.603599842924,MOTO,AUTO,,False
14424,15731,1,RIVADAVIA AV. 6315,AVENIDA,7,-58.455688313895,-34.626074733956,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,,False
14425,15732,2,NAZCA y MOSCONI GENERAL AV.,AVENIDA,12,-58.502186874288,-34.586284868298,MOTO,AUTO,,False
14426,15733,1,DEL LIBERTADOR AV. y MONROE,AVENIDA,13,-58.450913899431,-34.552943129995,MOTO,AUTO,,False
14427,15734,1,"DIAZ, CESAR, GRAL. y JUSTO, JUAN B. AV.",CALLE,10,-58.504572508457,-34.633724810385,MOTO,AUTO,,False
14428,15735,1,"SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV. 555",AVENIDA,1,-58.374243628067,-34.607382476816,MOTO,AUTO,,False
14429,15736,1,"SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV. 875",AVENIDA,1,-58.378896097197,-34.604948995,MOTO,AUTO,,False
14430,15737,1,"PAZ, GRAL. AV. y CASTRO, EMILIO AV.",AUTOPISTA,9,-58.525766059083,-34.656887319301,MOTO,PEATON,,False
14432,15739,1,RIVADAVIA AV. y MIRO,AVENIDA,6,-58.449893345158,-34.624016797011,AUTO,PEATON,,False
14433,15740,1,CALLAO AV. 551,AVENIDA,1,-58.392281353206,-34.602532897629,MOTO,TRANSPORTE_PUBLICO,,False
14434,15741,1,PUEYRREDON AV. y SARMIENTO,AVENIDA,3,-58.405947557003,-34.6065457985,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,,False
14435,15742,1,LASCANO 3110,CALLE,11,-58.487640571729,-34.608494318912,MOTO,AUTO,,False
14436,15743,1,SAENZ AV. 798,AVENIDA,4,-58.41604697138,-34.649635103008,TRANSPORTE_PUBLICO,AUTO,,False
14437,15744,1,"MORENO, JOSE MARIA AV. y ZELARRAYAN",AVENIDA,7,-58.431393322337,-34.640460359292,MOTO,PEATON,,False
14438,15745,1,"PERON, EVA AV. y PUMACAHUA",AVENIDA,7,-58.450439550756,-34.636894596931,MOTO,PEATON,,False
14439,15746,1,ALBERTI y COCHABAMBA,CALLE,3,-58.400265799813,-34.624881327737,PEATON,AUTO,,False
14440,15747,1,CRAMER AV. y MONROE,AVENIDA,13,-58.464523244413,-34.56102294914,MOTO,MOTO,,False
14441,15748,1,"MORON y BUFANO, ALFREDO R.",CALLE,7,-58.465354539734,-34.621872139088,AUTO,PEATON,,False
14442,15749,1,COMBATE DE LOS POZOS 70,CALLE,3,-58.393134899108,-34.610059992541,AUTO,AUTO,,False
14443,15750,1,"JUSTO, JUAN B. AV. 4750",AVENIDA,11,-58.465690707573,-34.610316450115,MOTO,AUTO,,False
14444,15751,1,VILELA y CRAMER,CALLE,12,-58.475084941144,-34.547666303688,MOTO,AUTO,,False
14446,15753,1,ZUVIRIA y ESCALADA AV.,CALLE,9,-58.475869243544,-34.660165084416,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,,False
14448,15755,1,SARMIENTO y BILLINGHURST,CALLE,5,-58.416030639597,-34.605669334177,MOTO,AUTO,,False
14450,15757,1,"GOYENA, PEDRO AV. y BERTRES",AVENIDA,6,-58.438215135416,-34.626149556244,MOTO,PEATON,,False
14451,15758,1,ACOYTE y DIAZ VELEZ AV.,AVENIDA,6,-58.440120920526,-34.608797319554,MOTO,TRANSPORTE_PUBLICO,,False
14453,15760,1,"MATURIN y OROÃ‘O, NICASIO",CALLE,15,-58.460337286208,-34.600095271894,MOTO,AUTO,,False
14455,15762,1,SD,CALLE,1,-58.385323,-34.583783,MOTO,AUTO,2020-08-21 10:30:00,True
14456,15763,1,MUÃ‘IZ 1250,CALLE,5,-58.424928023058,-34.628639816388,MOTO,AUTO,,False
14457,15764,1,CORRIENTES AV. y AGUERO,AVENIDA,3,-58.411744734973,-34.604082645752,MOTO,AUTO,,False
14458,15765,1,CORRIENTES AV. y BOULOGNE SUR MER,AVENIDA,3,-58.406645111502,-34.604412361122,PEATON,AUTO,,False
14459,15766,1,ALVAREZ THOMAS AV. y ELCANO AV.,AVENIDA,15,-58.460528353503,-34.578294757671,MOTO,AUTO,,False
14460,15767,1,MELIAN AV. y RUIZ HUIDOBRO,AVENIDA,12,-58.484014282693,-34.549606711267,PEATON,AUTO,,False
14461,15768,1,TUCUMAN Y URIBURU JOSE E.,CALLE,3,-58.398500225369,-34.602202781796,MOTO,AUTO,,False
14462,15769,1,GAONA AV. y CARACAS,AVENIDA,11,-58.466763064918,-34.616750494599,PEATON,AUTO,,False
14463,15770,1,LAS HERAS GENERAL AV. y ORTIZ DE OCAMPO,AVENIDA,14,-58.405362793131,-34.583452683486,MOTO,AUTO,,False
14464,15771,1,RIESTRA AV. y MOM,AVENIDA,7,-58.433537734894,-34.645616367337,MOTO,PEATON,,False
14465,15772,1,"LARRALDE, CRISOLOGO AV. 2993",AVENIDA,12,-58.473618131808,-34.551752382557,MOTO,CAMION,,False
14466,15773,1,"TABORDA, DIOGENES y PAZ, JOSE C.",CALLE,4,-58.411108967829,-34.645280800123,AUTO,AUTO,,False
14467,15774,1,"CABEZON, JOSE LEON 2980",CALLE,12,-58.506103675076,-34.583710512698,MOTO,AUTO,,False
14468,15775,1,PUEYRREDON AV. 974,AVENIDA,3,-58.404063278658,-34.598811199521,MOTO,PEATON,,False
14469,15776,1,BELGRANO AV. y BOEDO,AVENIDA,5,-58.417019696829,-34.615696047625,PEATON,AUTO,,False
14470,15777,1,"BARROS PAZOS, JOSE y PERGAMINO",CALLE,8,-58.447500843871,-34.660207807495,AUTO,PEATON,,False
14471,15778,1,"SCALABRINI ORTIZ, RAUL AV. y LERMA",AVENIDA,15,-58.431219002849,-34.595043052597,PEATON,AUTO,,False
14472,15779,1,"EINSTEIN, ALBERTO y CABRED, DOMINGO, DR.",CALLE,4,-58.410608321176,-34.655433121656,AUTO,AUTO,,False
14473,15780,1,CORRIENTES AV. y DARWIN,AVENIDA,15,-58.445079036594,-34.594041667385,PEATON,AUTO,,False
14474,15781,1,NAZCA AV. 1044,AVENIDA,7,-58.474234367197,-34.620947513288,PEATON,MOTO,,False
14475,15782,1,DEL LIBERTADOR AV. y ORTIZ DE OCAMPO,AVENIDA,14,-58.403673215587,-34.581292464096,PEATON,AUTO,,False
14476,15783,1,"IRIARTE, GRAL. AV. y LUNA",AVENIDA,4,-58.39542857135,-34.651509605712,PEATON,AUTO,,False
14477,15784,1,"BALBIN, RICARDO, DR. AV. y CONGRESO AV.",AVENIDA,12,-58.471428745116,-34.56009435432,MOTO,AUTO,,False
14478,15785,1,"IRIARTE, GRAL. AV. y MONTESQUIEU",AVENIDA,4,-58.396640907708,-34.65143195792,MOTO,AUTO,,True
14480,15787,1,"SCALABRINI ORTIZ, RAUL AV. 1355",AVENIDA,14,-58.427268861564,-34.592677226866,MOTO,AUTO,,False
14481,15788,1,CHILE y SAN JOSE,CALLE,1,-58.385891791539,-34.616684364848,AUTO,TRANSPORTE_PUBLICO,,False
14482,15789,1,"ALBERDI, JUAN BAUTISTA AV. y MEMBRILLAR",AVENIDA,7,-58.460085208607,-34.630763903857,MOTO,AUTO,,False
14483,15790,1,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",AUTOPISTA,9,-58.508775218216,-34.669777099202,MOTO,PEATON,,False
14484,15791,1,SANTA FE AV. y FITZ ROY,AVENIDA,14,-58.428685716607,-34.577485499359,MOTO,MOTO,,False
14485,15792,1,SAENZ AV. 852,AVENIDA,4,-58.415986887217,-34.650250809274,MOTO,AUTO,,False
14486,15793,1,DEL LIBERTADOR AV. 6700,AVENIDA,13,-58.453164259298,-34.550633479947,MOTO,AUTO,,False
14488,15795,1,"PAZ, GRAL. AV. y BEIRO, FRANCISCO AV.",AUTOPISTA,10,-58.530340969644,-34.618134252947,MOTO,AUTO,,False
14489,15796,1,AUTOPISTA PERITO MORENO y GALLARDO,AUTOPISTA,9,-58.524041560671,-34.635983802814,MOTO,PEATON,,False
14490,15797,2,VIEYTES y ALVARADO,CALLE,4,-58.378223055363,-34.646392441009,AUTO,MOTO,,False
14493,15800,1,LAVALLE 2625,CALLE,3,-58.404013498943,-34.603210424543,AUTO,AUTO,,False
14494,15801,1,"SARAZA y MITRE, EMILIO",CALLE,7,-58.437458866508,-34.639143051148,PEATON,AUTO,,False
14496,15803,2,SAN JUAN AV. y ENTRE RIOS AV.,AVENIDA,3,-58.391491709047,-34.622732580572,AUTO,MOTO,,False
14498,15805,1,TRIUNVIRATO AV. y COMBATIENTES DE MALVINAS AV.,AVENIDA,15,-58.47549929362,-34.579940619203,MOTO,PEATON,,False
14499,15806,1,DE LOS INCAS AV. y HOLMBERG,AVENIDA,15,-58.469060230044,-34.578251905922,AUTO,AUTO,,False
14500,15807,1,"CABILDO AV. y LARRALDE, CRISOLOGO AV.",AVENIDA,13,-58.468189805299,-34.548940819241,MOTO,AUTO,,False
14502,15809,1,"ALBERDI, JUAN BAUTISTA AV. 3541",AVENIDA,10,-58.475909319008,-34.635675847107,MOTO,PEATON,,False
14503,15810,1,DEAN FUNES y CONSTITUCION,CALLE,3,-58.405435541556,-34.626994617306,MOTO,TRANSPORTE_PUBLICO,,False
14504,15811,1,LA PLATA AV. 586,AVENIDA,5,-58.427622050596,-34.621840989109,MOTO,AUTO,,False
14505,15812,2,"JUSTO, JUAN B. AV. y BARRAGAN",AVENIDA,10,-58.523272113978,-34.634218532899,MOTO,PEATON,,False
14506,15813,1,"CAMPOS, LUIS M. AV. y AREVALO",AVENIDA,14,-58.432530014566,-34.573614129451,MOTO,AUTO,,False
14507,15814,1,CRAMER AV. 2865,AVENIDA,13,-58.46676315845,-34.558062340071,MOTO,PEATON,,False
14508,15815,1,FITZ ROY y GUATEMALA,CALLE,14,-58.431960469427,-34.580349396187,PEATON,AUTO,,False
